CodFuncionario,Genero,Idade,Tipo de Trabalho,Unidade,Centro de Custo,Data Admissao,Situação,Tipo Pagamento,Motivo Demissão, Salário ,Data Demissão
6042,Feminino,19,Tempo Parcial,Dunedin,Pesquisa,9/11/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,083.33 ",
14626,Feminino,21,Tempo Parcial,Dunedin,Manutenção,9/11/2014,Inativo,Horista,Pedido de Demissão," R$ 3,833.33 ",2/17/2015
8712,Masculino,28,Tempo Integral,Nelson,Vendas e Marketing,9/11/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,750.00 ",
16710,Masculino,47,Tempo Integral,Wellington,RH,9/11/2014,Ativo,Mensalista,Sem Justa Causa," R$ 6,666.67 ",
5280,Masculino,24,Tempo Parcial,Auckland,TI,9/11/2014,Inativo,Mensalista,Sem Justa Causa," R$ 6,833.33 ",2/17/2015
7924,Masculino,19,Contrato,Wellington,Vendas e Marketing,9/11/2014,Ativo,Mensalista,Pedido de Demissão," R$ 7,250.00 ",
12538,Feminino,20,Tempo Integral,Hamilton,Financeiro,9/11/2014,Inativo,Mensalista,Sem Justa Causa," R$ 13,166.67 ",2/17/2015
14140,Feminino,41,Tempo Integral,Wellington,Financeiro,9/11/2014,Ativo,Mensalista,Sem Justa Causa," R$ 8,000.00 ",
9268,Feminino,22,Contrato,Wellington,Vendas e Marketing,9/11/2014,Inativo,Mensalista,Sem Justa Causa," R$ 8,166.67 ",2/17/2015
6756,Feminino,21,Tempo Parcial,Wellington,Financeiro,9/11/2014,Ativo,Mensalista,Pedido de Demissão," R$ 8,000.00 ",
792,Masculino,23,Tempo Integral,Auckland,TI,9/11/2014,Inativo,Mensalista,Sem Justa Causa," R$ 6,833.33 ",2/17/2015
25084,Masculino,18,Tempo Parcial,Hamilton,RH,9/11/2014,Inativo,Mensalista,Sem Justa Causa," R$ 5,916.67 ",2/17/2015
2038,Masculino,27,Tempo Integral,Auckland,Pesquisa,9/11/2014,Inativo,Mensalista,Sem Justa Causa," R$ 5,666.67 ",2/17/2015
1522,Masculino,22,Tempo Integral,Christchurch,Pesquisa,9/11/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,083.33 ",
5594,Feminino,18,Tempo Integral,Wellington,Pesquisa,9/11/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,166.67 ",
8066,Feminino,19,Tempo Integral,Christchurch,Financeiro,9/11/2014,Inativo,Mensalista,Sem Justa Causa," R$ 14,500.00 ",2/17/2015
2206,Feminino,50,Tempo Integral,Manukau,RH,9/11/2014,Ativo,Horista,Sem Justa Causa," R$ 7,416.67 ",
82,Masculino,21,Tempo Integral,Dunedin,RH,9/11/2014,Inativo,Mensalista,Sem Justa Causa," R$ 6,666.67 ",2/17/2015
21694,Feminino,19,Tempo Integral,Christchurch,Jurídico,9/12/2014,Ativo,Mensalista,Pedido de Demissão," R$ 10,583.33 ",
13694,Masculino,20,Tempo Parcial,Auckland,Pesquisa,9/12/2014,Ativo,Horista,Pedido de Demissão," R$ 5,750.00 ",
20420,Masculino,19,Contrato,Auckland,TI,9/12/2014,Inativo,Mensalista,Pedido de Demissão," R$ 5,166.67 ",2/18/2015
10566,Masculino,31,Contrato,Auckland,Manutenção,9/12/2014,Ativo,Mensalista,Pedido de Demissão," R$ 3,583.33 ",
25240,Feminino,22,Tempo Integral,Wellington,Gerente Executivo,9/12/2014,Inativo,Mensalista,Sem Justa Causa," R$ 15,666.67 ",2/18/2015
13328,Feminino,27,Tempo Integral,Dunedin,Pesquisa,9/12/2014,Inativo,Mensalista,Pedido de Demissão," R$ 7,500.00 ",2/18/2015
16418,Masculino,18,Tempo Parcial,Christchurch,Operacional,9/12/2014,Inativo,Mensalista,Sem Justa Causa," R$ 4,166.67 ",2/18/2015
12188,Masculino,23,Tempo Integral,Hamilton,Vendas e Marketing,9/12/2014,Inativo,Mensalista,Pedido de Demissão," R$ 6,833.33 ",2/18/2015
28734,Feminino,29,Tempo Integral,Wellington,Financeiro,9/12/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,250.00 ",
15602,Feminino,40,Contrato,Auckland,Jurídico,9/12/2014,Inativo,Mensalista,Sem Justa Causa," R$ 8,583.33 ",2/18/2015
11224,Masculino,25,Tempo Parcial,Wellington,Operacional,9/12/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,416.67 ",
12190,Feminino,21,Tempo Integral,Wellington,Financeiro,9/12/2014,Ativo,Mensalista,Pedido de Demissão," R$ 11,250.00 ",
20920,Masculino,36,Tempo Integral,Christchurch,Operacional,9/12/2014,Ativo,Horista,Sem Justa Causa," R$ 4,166.67 ",
52,Masculino,20,Tempo Integral,Wellington,Vendas e Marketing,9/12/2014,Ativo,Mensalista,Sem Justa Causa," R$ 4,666.67 ",
5648,Masculino,66,Tempo Integral,Wellington,Jurídico,9/12/2014,Inativo,Mensalista,Sem Justa Causa," R$ 10,500.00 ",2/18/2015
2932,Masculino,23,Tempo Integral,Auckland,Pesquisa,9/12/2014,Ativo,Mensalista,Sem Justa Causa," R$ 8,416.67 ",
10632,Feminino,18,Tempo Parcial,Christchurch,Pesquisa,9/13/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,416.67 ",
3802,Masculino,31,Tempo Integral,Hamilton,Vendas e Marketing,9/13/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,666.67 ",
28374,Masculino,24,Contrato,Christchurch,Financeiro,9/13/2014,Ativo,Mensalista,Sem Justa Causa," R$ 14,166.67 ",
11770,Masculino,41,Tempo Integral,Dunedin,Operacional,9/13/2014,Ativo,Mensalista,Pedido de Demissão," R$ 5,000.00 ",
8552,Masculino,19,Tempo Integral,Auckland,Manutenção,9/13/2014,Ativo,Mensalista,Pedido de Demissão," R$ 3,166.67 ",
6516,Masculino,19,Tempo Parcial,Auckland,Vendas e Marketing,9/13/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,833.33 ",
9078,Feminino,19,Tempo Parcial,Nelson,RH,9/13/2014,Ativo,Mensalista,Pedido de Demissão," R$ 5,333.33 ",
3022,Masculino,20,Tempo Integral,Auckland,Manutenção,9/13/2014,Inativo,Mensalista,Sem Justa Causa," R$ 3,833.33 ",2/19/2015
32430,Feminino,20,Tempo Integral,Hamilton,Jurídico,9/13/2014,Inativo,Mensalista,Sem Justa Causa," R$ 8,416.67 ",2/19/2015
26948,Masculino,23,Tempo Integral,Christchurch,TI,9/13/2014,Inativo,Mensalista,Sem Justa Causa," R$ 6,500.00 ",2/19/2015
4898,Feminino,18,Tempo Integral,Hamilton,Gerente Executivo,9/13/2014,Ativo,Horista,Sem Justa Causa," R$ 15,500.00 ",
9066,Masculino,22,Tempo Integral,Auckland,Financeiro,9/13/2014,Ativo,Mensalista,Pedido de Demissão," R$ 8,916.67 ",
21860,Feminino,21,Tempo Integral,Auckland,Gerente Executivo,9/13/2014,Ativo,Mensalista,Pedido de Demissão," R$ 38,333.33 ",
12378,Masculino,51,Tempo Parcial,Dunedin,Gerente Executivo,9/13/2014,Ativo,Mensalista,Sem Justa Causa," R$ 25,416.67 ",
12396,Masculino,38,Tempo Parcial,Nelson,Operacional,9/13/2014,Ativo,Horista,Sem Justa Causa," R$ 3,333.33 ",
7604,Masculino,69,Tempo Integral,Dunedin,Jurídico,9/13/2014,Inativo,Mensalista,Sem Justa Causa," R$ 7,250.00 ",2/19/2015
15398,Feminino,19,Contrato,Dunedin,Financeiro,9/15/2014,Inativo,Mensalista,Sem Justa Causa," R$ 14,166.67 ",2/21/2015
8838,Feminino,25,Tempo Integral,Dunedin,Gerente Executivo,9/15/2014,Inativo,Mensalista,Sem Justa Causa," R$ 29,166.67 ",2/21/2015
12068,Masculino,21,Tempo Integral,Nelson,RH,9/16/2014,Inativo,Mensalista,Pedido de Demissão," R$ 8,166.67 ",2/22/2015
13476,Masculino,20,Tempo Integral,Auckland,Operacional,9/16/2014,Ativo,Mensalista,Pedido de Demissão," R$ 2,833.33 ",
15938,Masculino,18,Contrato,Christchurch,Operacional,9/16/2014,Inativo,Horista,Sem Justa Causa," R$ 4,833.33 ",2/22/2015
27800,Feminino,23,Tempo Integral,Manukau,Vendas e Marketing,9/16/2014,Inativo,Mensalista,Sem Justa Causa," R$ 4,166.67 ",2/22/2015
13008,Masculino,19,Contrato,Dunedin,Gerente Executivo,9/16/2014,Inativo,Mensalista,Pedido de Demissão," R$ 15,166.67 ",2/22/2015
4480,Feminino,42,Tempo Integral,Hamilton,Financeiro,9/16/2014,Inativo,Horista,Sem Justa Causa," R$ 10,583.33 ",2/22/2015
15984,Masculino,21,Contrato,Manukau,Manutenção,9/16/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,166.67 ",
10416,Masculino,22,Tempo Parcial,Dunedin,Gerente Executivo,9/16/2014,Ativo,Mensalista,Sem Justa Causa," R$ 17,666.67 ",
15068,Feminino,21,Tempo Integral,Auckland,RH,9/16/2014,Ativo,Mensalista,Pedido de Demissão," R$ 6,000.00 ",
6430,Masculino,19,Contrato,Auckland,Vendas e Marketing,9/16/2014,Ativo,Mensalista,Sem Justa Causa," R$ 8,083.33 ",
3758,Masculino,21,Tempo Integral,Wellington,Jurídico,9/16/2014,Ativo,Horista,Sem Justa Causa," R$ 8,083.33 ",
15648,Masculino,35,Contrato,Auckland,Operacional,9/16/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,666.67 ",
11466,Feminino,23,Tempo Integral,Auckland,Pesquisa,9/16/2014,Ativo,Mensalista,Pedido de Demissão," R$ 8,833.33 ",
17584,Feminino,20,Tempo Integral,Hamilton,Vendas e Marketing,9/16/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,500.00 ",
12174,Masculino,52,Tempo Parcial,Hamilton,Vendas e Marketing,9/16/2014,Ativo,Mensalista,Sem Justa Causa," R$ 6,083.33 ",
27958,Masculino,24,Tempo Parcial,Auckland,Pesquisa,9/16/2014,Ativo,Horista,Sem Justa Causa," R$ 7,250.00 ",
15164,Feminino,20,Tempo Parcial,Manukau,RH,9/16/2014,Inativo,Mensalista,Sem Justa Causa," R$ 5,250.00 ",2/22/2015
15556,Masculino,39,Contrato,Hamilton,Financeiro,9/16/2014,Inativo,Horista,Sem Justa Causa," R$ 14,083.33 ",2/22/2015
17412,Feminino,21,Tempo Integral,Dunedin,Pesquisa,9/16/2014,Inativo,Horista,Sem Justa Causa," R$ 7,666.67 ",2/22/2015
4344,Masculino,63,Tempo Integral,Wellington,RH,9/16/2014,Inativo,Mensalista,Sem Justa Causa," R$ 7,000.00 ",2/22/2015
2398,Masculino,47,Tempo Integral,Christchurch,Vendas e Marketing,9/16/2014,Ativo,Mensalista,Sem Justa Causa," R$ 4,750.00 ",
14182,Feminino,39,Contrato,Hamilton,Gerente Executivo,9/17/2014,Ativo,Mensalista,Pedido de Demissão," R$ 21,833.33 ",
8952,Feminino,21,Tempo Integral,Nelson,Vendas e Marketing,9/17/2014,Ativo,Mensalista,Pedido de Demissão," R$ 3,833.33 ",
8322,Masculino,19,Tempo Integral,Wellington,Vendas e Marketing,9/17/2014,Inativo,Mensalista,Pedido de Demissão," R$ 7,750.00 ",2/23/2015
13690,Masculino,26,Tempo Parcial,Christchurch,Manutenção,9/17/2014,Ativo,Mensalista,Pedido de Demissão," R$ 3,750.00 ",
32448,Feminino,22,Tempo Integral,Nelson,Operacional,9/17/2014,Ativo,Mensalista,Sem Justa Causa," R$ 4,833.33 ",
13778,Masculino,23,Tempo Parcial,Auckland,Jurídico,9/17/2014,Ativo,Mensalista,Pedido de Demissão," R$ 9,166.67 ",
18018,Masculino,46,Tempo Parcial,Dunedin,Pesquisa,9/17/2014,Ativo,Mensalista,Sem Justa Causa," R$ 8,416.67 ",
18912,Feminino,25,Tempo Integral,Christchurch,Pesquisa,9/17/2014,Ativo,Mensalista,Pedido de Demissão," R$ 5,333.33 ",
712,Feminino,53,Tempo Parcial,Christchurch,Manutenção,9/17/2014,Inativo,Mensalista,Sem Justa Causa," R$ 3,416.67 ",2/23/2015
29788,Feminino,20,Tempo Integral,Auckland,Operacional,9/17/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,916.67 ",
29548,Feminino,22,Contrato,Dunedin,RH,9/17/2014,Inativo,Mensalista,Sem Justa Causa," R$ 7,583.33 ",2/23/2015
872,Masculino,18,Tempo Integral,Christchurch,TI,9/17/2014,Ativo,Mensalista,Sem Justa Causa," R$ 10,333.33 ",
20844,Feminino,25,Tempo Integral,Wellington,Vendas e Marketing,9/17/2014,Inativo,Mensalista,Pedido de Demissão," R$ 5,166.67 ",2/23/2015
1588,Feminino,20,Tempo Parcial,Wellington,Manutenção,9/17/2014,Inativo,Mensalista,Sem Justa Causa," R$ 3,750.00 ",2/23/2015
6578,Feminino,22,Tempo Integral,Wellington,Financeiro,9/17/2014,Ativo,Horista,Sem Justa Causa," R$ 9,333.33 ",
15570,Masculino,48,Tempo Parcial,Dunedin,Pesquisa,9/17/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,416.67 ",
13618,Feminino,18,Tempo Integral,Christchurch,TI,9/17/2014,Inativo,Mensalista,Pedido de Demissão," R$ 6,083.33 ",2/23/2015
31388,Masculino,22,Tempo Integral,Christchurch,Vendas e Marketing,9/17/2014,Ativo,Mensalista,Sem Justa Causa," R$ 4,166.67 ",
13282,Masculino,41,Tempo Integral,Nelson,Financeiro,9/17/2014,Ativo,Horista,Pedido de Demissão," R$ 10,250.00 ",
15952,Masculino,26,Tempo Parcial,Christchurch,TI,9/17/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,916.67 ",
19858,Feminino,21,Tempo Integral,Hamilton,Operacional,9/17/2014,Inativo,Mensalista,Pedido de Demissão," R$ 5,416.67 ",2/23/2015
15416,Feminino,19,Tempo Integral,Wellington,Manutenção,9/17/2014,Ativo,Horista,Sem Justa Causa," R$ 3,250.00 ",
1334,Feminino,18,Tempo Parcial,Wellington,Financeiro,9/17/2014,Ativo,Horista,Sem Justa Causa," R$ 14,416.67 ",
12508,Masculino,25,Tempo Integral,Wellington,Manutenção,9/17/2014,Inativo,Mensalista,Sem Justa Causa," R$ 3,000.00 ",2/23/2015
7788,Masculino,22,Tempo Integral,Auckland,Vendas e Marketing,9/17/2014,Ativo,Horista,Sem Justa Causa," R$ 6,250.00 ",
13640,Feminino,16,Tempo Integral,Hamilton,TI,9/17/2014,Inativo,Mensalista,Pedido de Demissão," R$ 9,166.67 ",2/23/2015
9362,Masculino,35,Tempo Parcial,Auckland,Vendas e Marketing,9/17/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,666.67 ",
7348,Feminino,34,Tempo Integral,Wellington,Jurídico,9/17/2014,Ativo,Mensalista,Sem Justa Causa," R$ 8,583.33 ",
2568,Masculino,42,Tempo Integral,Wellington,Vendas e Marketing,9/17/2014,Inativo,Mensalista,Sem Justa Causa," R$ 8,250.00 ",2/23/2015
16462,Masculino,21,Tempo Integral,Christchurch,Operacional,9/17/2014,Ativo,Horista,Sem Justa Causa," R$ 6,083.33 ",
8882,Feminino,30,Tempo Parcial,Wellington,Vendas e Marketing,9/18/2014,Ativo,Horista,Pedido de Demissão," R$ 7,833.33 ",
7026,Masculino,21,Tempo Integral,Auckland,Manutenção,9/18/2014,Ativo,Mensalista,Pedido de Demissão," R$ 3,166.67 ",
9020,Masculino,35,Contrato,Dunedin,Gerente Executivo,9/18/2014,Inativo,Mensalista,Pedido de Demissão," R$ 36,000.00 ",2/24/2015
14008,Feminino,19,Tempo Integral,Wellington,RH,9/18/2014,Inativo,Mensalista,Pedido de Demissão," R$ 7,083.33 ",2/24/2015
7978,Feminino,25,Tempo Parcial,Manukau,RH,9/18/2014,Ativo,Mensalista,Pedido de Demissão," R$ 4,666.67 ",
6632,Masculino,18,Contrato,Manukau,Operacional,9/18/2014,Ativo,Mensalista,Sem Justa Causa," R$ 4,750.00 ",
14246,Masculino,19,Tempo Parcial,Nelson,Operacional,9/18/2014,Ativo,Mensalista,Pedido de Demissão," R$ 4,750.00 ",
1280,Masculino,21,Tempo Parcial,Auckland,TI,9/18/2014,Ativo,Mensalista,Sem Justa Causa," R$ 9,000.00 ",
14034,Feminino,21,Tempo Integral,Dunedin,Manutenção,9/18/2014,Ativo,Mensalista,Pedido de Demissão," R$ 4,166.67 ",
7906,Feminino,19,Tempo Integral,Nelson,Gerente Executivo,9/18/2014,Ativo,Mensalista,Pedido de Demissão," R$ 32,166.67 ",
5056,Masculino,18,Tempo Integral,Dunedin,Operacional,9/18/2014,Ativo,Mensalista,Sem Justa Causa," R$ 2,916.67 ",
12314,Masculino,27,Tempo Integral,Nelson,Operacional,9/18/2014,Inativo,Mensalista,Pedido de Demissão," R$ 4,000.00 ",2/24/2015
13396,Feminino,19,Tempo Integral,Auckland,Gerente Executivo,9/18/2014,Ativo,Mensalista,Pedido de Demissão," R$ 23,583.33 ",
18856,Feminino,18,Contrato,Auckland,Pesquisa,9/18/2014,Ativo,Mensalista,Pedido de Demissão," R$ 5,500.00 ",
980,Masculino,46,Tempo Integral,Hamilton,TI,9/18/2014,Ativo,Horista,Sem Justa Causa," R$ 10,250.00 ",
32632,Feminino,17,Tempo Integral,Christchurch,Operacional,9/18/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,333.33 ",
3524,Feminino,43,Tempo Integral,Hamilton,TI,9/18/2014,Inativo,Mensalista,Sem Justa Causa," R$ 8,083.33 ",2/24/2015
11840,Feminino,23,Contrato,Christchurch,Manutenção,9/18/2014,Inativo,Mensalista,Sem Justa Causa," R$ 3,333.33 ",2/24/2015
12048,Masculino,21,Tempo Integral,Auckland,Pesquisa,9/18/2014,Ativo,Mensalista,Pedido de Demissão," R$ 8,916.67 ",
31630,Feminino,40,Tempo Integral,Christchurch,Financeiro,9/18/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,666.67 ",
14446,Masculino,30,Tempo Integral,Dunedin,Jurídico,9/18/2014,Ativo,Mensalista,Sem Justa Causa," R$ 9,250.00 ",
4494,Masculino,20,Tempo Integral,Christchurch,Vendas e Marketing,9/18/2014,Ativo,Mensalista,Sem Justa Causa," R$ 6,166.67 ",
1726,Feminino,22,Tempo Integral,Wellington,Vendas e Marketing,9/18/2014,Inativo,Horista,Sem Justa Causa," R$ 7,333.33 ",2/24/2015
29650,Feminino,58,Contrato,Manukau,Financeiro,9/18/2014,Ativo,Mensalista,Sem Justa Causa," R$ 10,833.33 ",
11724,Feminino,25,Tempo Parcial,Auckland,Financeiro,9/18/2014,Ativo,Mensalista,Pedido de Demissão," R$ 9,583.33 ",
18166,Masculino,21,Tempo Integral,Auckland,Jurídico,9/18/2014,Ativo,Mensalista,Sem Justa Causa," R$ 9,000.00 ",
8120,Masculino,21,Tempo Parcial,Nelson,Financeiro,9/18/2014,Inativo,Mensalista,Sem Justa Causa," R$ 14,500.00 ",2/24/2015
32930,Masculino,68,Tempo Integral,Auckland,Gerente Executivo,9/18/2014,Inativo,Mensalista,Sem Justa Causa," R$ 16,000.00 ",2/24/2015
11516,Masculino,51,Tempo Integral,Nelson,RH,9/18/2014,Ativo,Mensalista,Pedido de Demissão," R$ 5,750.00 ",
32382,Masculino,22,Tempo Integral,North Shore,Manutenção,9/18/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,833.33 ",
31790,Masculino,53,Tempo Integral,Wellington,Vendas e Marketing,9/18/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,000.00 ",
17042,Feminino,23,Tempo Integral,Hamilton,RH,9/18/2014,Inativo,Horista,Pedido de Demissão," R$ 5,916.67 ",2/24/2015
13720,Masculino,50,Contrato,Auckland,Jurídico,9/18/2014,Ativo,Mensalista,Pedido de Demissão," R$ 8,166.67 ",
18280,Feminino,21,Tempo Integral,Auckland,Manutenção,9/19/2014,Ativo,Horista,Pedido de Demissão," R$ 3,666.67 ",
18720,Feminino,18,Contrato,Auckland,TI,9/19/2014,Inativo,Mensalista,Sem Justa Causa," R$ 9,666.67 ",2/24/2015
10026,Masculino,20,Tempo Integral,Manukau,Operacional,9/19/2014,Inativo,Horista,Pedido de Demissão," R$ 4,833.33 ",2/24/2015
19740,Masculino,55,Tempo Parcial,Nelson,TI,9/19/2014,Ativo,Horista,Sem Justa Causa," R$ 9,416.67 ",
148,Feminino,23,Tempo Integral,Auckland,Jurídico,9/19/2014,Inativo,Mensalista,Sem Justa Causa," R$ 8,083.33 ",2/24/2015
24392,Feminino,33,Contrato,North Shore,Gerente Executivo,9/19/2014,Ativo,Mensalista,Sem Justa Causa," R$ 20,750.00 ",
158,Feminino,22,Tempo Integral,North Shore,Manutenção,9/19/2014,Ativo,Horista,Sem Justa Causa," R$ 3,333.33 ",
3398,Masculino,61,Tempo Parcial,Auckland,Gerente Executivo,9/19/2014,Ativo,Mensalista,Sem Justa Causa," R$ 22,000.00 ",
12136,Masculino,27,Tempo Integral,Christchurch,Manutenção,9/19/2014,Ativo,Mensalista,Pedido de Demissão," R$ 3,333.33 ",
12210,Masculino,19,Tempo Integral,Auckland,TI,9/19/2014,Ativo,Mensalista,Pedido de Demissão," R$ 5,666.67 ",
15848,Masculino,20,Tempo Parcial,Auckland,Operacional,9/19/2014,Inativo,Mensalista,Sem Justa Causa," R$ 5,750.00 ",2/24/2015
1436,Masculino,44,Tempo Integral,Auckland,Jurídico,9/19/2014,Ativo,Mensalista,Sem Justa Causa," R$ 10,583.33 ",
24400,Feminino,50,Tempo Integral,Auckland,Financeiro,9/19/2014,Ativo,Mensalista,Sem Justa Causa," R$ 13,833.33 ",
13168,Masculino,22,Tempo Integral,Auckland,Manutenção,9/19/2014,Inativo,Horista,Sem Justa Causa," R$ 4,166.67 ",2/24/2015
9212,Feminino,25,Tempo Parcial,Wellington,RH,9/20/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,416.67 ",
16020,Masculino,35,Tempo Integral,Wellington,Jurídico,9/20/2014,Ativo,Mensalista,Sem Justa Causa," R$ 8,250.00 ",
21506,Masculino,21,Contrato,Christchurch,Operacional,9/20/2014,Ativo,Horista,Sem Justa Causa," R$ 3,166.67 ",
9094,Masculino,19,Contrato,Manukau,Jurídico,9/20/2014,Ativo,Mensalista,Pedido de Demissão," R$ 6,916.67 ",
23022,Masculino,67,Tempo Integral,Hamilton,Operacional,9/20/2014,Inativo,Mensalista,Sem Justa Causa," R$ 2,583.33 ",2/25/2015
11912,Masculino,36,Tempo Integral,Christchurch,RH,9/20/2014,Inativo,Mensalista,Sem Justa Causa," R$ 7,416.67 ",2/25/2015
16544,Masculino,18,Tempo Integral,Auckland,RH,9/20/2014,Ativo,Horista,Sem Justa Causa," R$ 7,250.00 ",
15438,Masculino,22,Tempo Parcial,Auckland,Vendas e Marketing,9/20/2014,Inativo,Mensalista,Sem Justa Causa," R$ 5,750.00 ",2/25/2015
17538,Feminino,25,Tempo Integral,Nelson,RH,9/23/2014,Ativo,Horista,Pedido de Demissão," R$ 5,083.33 ",
14826,Feminino,19,Tempo Integral,Christchurch,Financeiro,9/23/2014,Inativo,Horista,Pedido de Demissão," R$ 14,166.67 ",2/28/2015
8076,Feminino,21,Tempo Integral,Auckland,Manutenção,9/23/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,416.67 ",
15920,Masculino,19,Tempo Integral,Auckland,Jurídico,9/23/2014,Inativo,Mensalista,Sem Justa Causa," R$ 10,750.00 ",2/28/2015
24914,Feminino,28,Tempo Parcial,Auckland,Manutenção,9/23/2014,Ativo,Mensalista,Sem Justa Causa," R$ 4,000.00 ",
28318,Feminino,26,Tempo Parcial,Auckland,RH,9/23/2014,Inativo,Mensalista,Sem Justa Causa," R$ 7,166.67 ",2/28/2015
30380,Masculino,21,Tempo Integral,Auckland,Vendas e Marketing,9/23/2014,Ativo,Horista,Sem Justa Causa," R$ 8,250.00 ",
21234,Masculino,22,Tempo Integral,Auckland,Gerente Executivo,9/23/2014,Inativo,Horista,Sem Justa Causa," R$ 36,583.33 ",2/28/2015
11528,Masculino,22,Tempo Integral,Dunedin,RH,9/23/2014,Ativo,Mensalista,Pedido de Demissão," R$ 5,000.00 ",
13010,Masculino,23,Tempo Parcial,Hamilton,Pesquisa,9/23/2014,Ativo,Mensalista,Sem Justa Causa," R$ 8,333.33 ",
8036,Feminino,46,Tempo Parcial,North Shore,Operacional,9/23/2014,Ativo,Mensalista,Sem Justa Causa," R$ 6,166.67 ",
15592,Masculino,34,Tempo Integral,Auckland,Pesquisa,9/23/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,083.33 ",
10276,Feminino,24,Tempo Integral,Auckland,Jurídico,9/23/2014,Ativo,Mensalista,Sem Justa Causa," R$ 9,333.33 ",
30626,Masculino,22,Contrato,Auckland,Jurídico,9/24/2014,Ativo,Horista,Sem Justa Causa," R$ 8,583.33 ",
14184,Feminino,19,Tempo Integral,Auckland,Financeiro,9/24/2014,Ativo,Mensalista,Pedido de Demissão," R$ 8,583.33 ",
7704,Masculino,21,Tempo Parcial,Dunedin,Jurídico,9/24/2014,Ativo,Mensalista,Pedido de Demissão," R$ 9,916.67 ",
15702,Feminino,22,Tempo Integral,Christchurch,Financeiro,9/24/2014,Ativo,Horista,Sem Justa Causa," R$ 13,083.33 ",
27126,Feminino,55,Tempo Parcial,Wellington,Vendas e Marketing,9/24/2014,Ativo,Mensalista,Sem Justa Causa," R$ 5,500.00 ",
12622,Masculino,18,Tempo Integral,Christchurch,Gerente Executivo,9/24/2014,Inativo,Mensalista,Pedido de Demissão," R$ 31,916.67 ",3/1/2015
25090,Feminino,25,Tempo Parcial,Wellington,TI,9/24/2014,Ativo,Mensalista,Sem Justa Causa," R$ 9,083.33 ",
21078,Masculino,20,Tempo Integral,Christchurch,Vendas e Marketing,9/24/2014,Inativo,Horista,Sem Justa Causa," R$ 4,416.67 ",3/1/2015
14648,Feminino,22,Tempo Integral,Dunedin,TI,9/24/2014,Ativo,Mensalista,Pedido de Demissão," R$ 9,250.00 ",
16604,Feminino,17,Tempo Integral,Wellington,Financeiro,9/24/2014,Ativo,Mensalista,Sem Justa Causa," R$ 7,500.00 ",
16378,Masculino,32,Tempo Integral,Wellington,Jurídico,9/24/2014,Ativo,Mensalista,Sem Justa Causa," R$ 8,666.67 ",
3686,Masculino,24,Tempo Integral,Auckland,RH,9/24/2014,Ativo,Horista,Sem Justa Causa," R$ 5,083.33 ",
13334,Feminino,31,Tempo Integral,Hamilton,Gerente Executivo,9/24/2014,Inativo,Mensalista,Pedido de Demissão," R$ 33,666.67 ",3/1/2015
4314,Masculino,57,Tempo Integral,Wellington,Operacional,9/24/2014,Inativo,Mensalista,Sem Justa Causa," R$ 5,916.67 ",3/1/2015
11762,Feminino,63,Tempo Parcial,Wellington,Manutenção,9/24/2014,Ativo,Mensalista,Sem Justa Causa," R$ 3,916.67 ",
7778,Masculino,22,Contrato,Nelson,Financeiro,9/24/2014,Ativo,Mensalista,Pedido de Demissão," R$ 11,000.00 ",
27318,Feminino,26,Contrato,Manukau,Jurídico,9/24/2014,Ativo,Mensalista,Sem Justa Causa," R$ 10,333.33 ",
21132,Masculino,32,Tempo Integral,Hamilton,TI,9/24/2014,Inativo,Mensalista,Sem Justa Causa," R$ 5,666.67 ",3/1/2015
